t_s,x,y,x_left,y_left,x_right,y_right
0.0,0.0,0.0,0.1941152151862218,0.7687057416847786,0.19297888295815266,0.7694897969528549
0.02,0.0,1.0000000003174e-05,0.1941152151862218,0.7687057935850904,0.19297888295815266,0.7694898486772318
0.04,-0.32768999999999804,0.65538,0.19117403000397531,0.772107184316224,0.1929788383422961,0.7728797091683114
0.06,-1.4999999997655852e-05,1.31075,0.1941151254297428,0.7755085750473578,0.1929788383422961,0.7762695696593909
0.08,0.3276600000000004,1.63843,0.1941151254297428,0.7755085750473578,0.1959027385034307,0.7796593784260933
0.1,0.65533,2.94916,0.19705622085551028,0.7823113046093133,0.19590269388757411,0.7864390476838754
0.12,0.32764500000000074,3.60453,0.1941150356732638,0.7857126953404471,0.19590269388757411,0.789828908174955
0.14,-3.9999999998486e-05,4.915265,0.1941150356732638,0.7925154249024028,0.19297870449472634,0.7966086291571141
0.16,0.3276349999999992,5.242955,0.19411499079502426,0.7959168156335366,0.19590264927171755,0.7966086808814911
0.18,-4.9999999998107e-05,5.89832,0.19411499079502426,0.7993182063646702,0.19297865987886978,0.7999984896481936
0.2,-5.9999999997729e-05,6.55369,0.1941149459167848,0.8027195970958039,0.19297861526301316,0.803388350139273
0.22,-0.65542,7.20906,0.19117380561277778,0.8061209878269375,0.19005467048602195,0.8067782106303525
0.24,-0.981825,7.864425,0.19117380561277778,0.8095223266577595,0.18714210275245927,0.8101680711214321
0.26,-1.638465,8.19212,0.1882326204305313,0.8129237692892051,0.18420678093203952,0.810168122845809
0.28,-1.966145,8.5198,0.1852914801265243,0.8129237692892051,0.18420678093203952,0.8135579316125116
0.3,-2.293825,9.17517,0.1852914801265243,0.8163251600203387,0.18128283615504834,0.8169477921035911
0.32,-3.276865,9.17517,0.1794091995185103,0.8163251600203387,0.1783588913780571,0.8169477921035911
0.34,-3.6045350000000003,9.502855,0.17940924439674982,0.8197265507514725,0.1754349912169225,0.8169477921035911
0.36,-3.6045350000000003,8.8475,0.17646810409274283,0.8163252119206506,0.17835893599391367,0.8135580350612654
0.38,-3.9322150000000002,8.847494999999999,0.17646810409274283,0.8163252119206506,0.1754349912169225,0.8135579833368886
0.4,-4.58757,8.84749,0.17352700866697535,0.8163251600203387,0.1725110464399313,0.8135579833368886
0.42,-4.587565,8.192135,0.17352700866697535,0.8129238730898285,0.17251109105578785,0.810168174570186
0.44,-4.587565,7.864445,0.17352700866697535,0.8095224823586948,0.17251109105578785,0.810168122845809
0.46,-3.93221,6.8813949999999995,0.17646814897098234,0.8061210916275611,0.1754349912169225,0.8033884535880269
0.48,-1.9648599999999998,5.570665,0.18236182865182984,0.7993183620656054,0.18713077032488734,0.7966087843302447
0.5,-0.983095,4.259925,0.18823266530877078,0.792515580603338,0.19005471510187852,0.7898290633480859
0.52,-7.0000000000903e-05,3.93223,0.19411490103854526,0.7891141379718926,0.19297857064715657,0.7898290116237089
0.54,0.327604999999998,3.932225,0.19411485616030574,0.7891141379718926,0.1959025154241478,0.7898289598993319
0.56,0.9829699999999999,3.60454,0.19705599646431274,0.7891140860715808,0.19882650481699557,0.7864391511326293
0.58,1.310645,2.62149,0.19999713676831973,0.7823113565096251,0.198826460201139,0.7830492906415498
0.6,1.63833,2.293805,0.19999718164655927,0.7823113565096251,0.20175040497813018,0.7796594301504702
0.62,2.293695,1.3107550000000001,0.20293832195056624,0.7789099657784914,0.204674394370978,0.7728797608926883
0.64,2.6213800000000003,-0.6553349999999988,0.20587946225457324,0.7687058973857139,0.20467443898683457,0.7627102828682036
0.66,2.9490600000000002,-1.96607,0.20587946225457324,0.7585018289929363,0.2075983837638258,0.7593203706527472
0.68,3.2767549999999996,-2.949115,0.20882069231505923,0.7551004382618025,0.2075984283796824,0.752540753119342
0.7,2.9490749999999997,-3.60449,0.20587955201105224,0.751698995630357,0.2075984283796824,0.7491508926282624
0.72,7.53665,-1.63841,0.20882073719329874,0.7448962660684014,0.24561015663913394,0.7762694144862601
0.74,12.124225,3.60451,0.2529383354140381,0.7857125915398235,0.2426862118621427,0.7898288047262011
0.76,11.141165,5.24292,0.24411482474553814,0.7925153211017792,0.24268612263042955,0.7999982827506859
0.78,9.830435,4.9152450000000005,0.23823245438104512,0.7959166599326012,0.23683823307644716,0.7932187169416576
0.8,9.17509,4.259875,0.23529135895527764,0.7925153211017792,0.2339143775311691,0.7898288047262011
0.82,8.847404999999998,3.276835,0.23529135895527764,0.7857126434401354,0.23099038813832132,0.7864389959594985
0.84,7.864375,2.9491449999999997,0.22940912322550316,0.7857125915398235,0.22806648797718665,0.7830491354684191
0.86,6.881349999999999,1.31074,0.22646802779973568,0.778909861977868,0.22221868765491742,0.7728797091683114
0.88,5.898325,1.4999999999987246e-05,0.2205858369482007,0.772107184316224,0.21929478749378278,0.7661000399105292
0.9,5.242985,-1.6384050000000001,0.21764478640067272,0.7619030640231347,0.21637093194850474,0.7593203189283702
0.92,4.9153199999999995,-2.621445,0.2176448312789122,0.7551003863614907,0.21344707640322672,0.7559305101616676
0.94,4.58766,-2.949125,0.21470378073138421,0.7551003863614907,0.21344716563493987,0.752540701394965
0.96,3.93231,-3.60449,0.21176268530561673,0.751698995630357,0.21052326547380523,0.7491508926282624
0.98,3.932315,-4.58753,0.21176273018385625,0.7448963179687133,0.21052326547380523,0.7457610838615599
1.0,3.6046449999999997,-5.570575,0.2088216347580888,0.7414949791378913,0.21052331008966182,0.7389814146037779
1.02,3.9323300000000003,-5.89826,0.20882167963632825,0.7414949272375795,0.21344725486665303,0.7355916058370753
1.04,5.5707249999999995,-7.536665,0.21764510054834924,0.7312909107451137,0.21929509980477888,0.7288119365792931
1.06,6.553755,-8.192035,0.22352729139988423,0.7278895200139799,0.22221904458177005,0.7254220760882136
1.08,7.20911,-7.86436,0.22646843170389122,0.7278894681136681,0.22514294474290472,0.7288118848549162
1.1,7.209099999999999,-7.53669,0.22646834194741222,0.7278894162133563,0.22514294474290472,0.7322016418972418
1.12,6.55374,-7.209,0.2235272465216447,0.7312908069444901,0.2222189553500569,0.7322016936216188
1.14,6.226055000000001,-7.20901,0.22352720164340523,0.7312907550441783,0.21929501057306572,0.7322016418972418
1.16,6.226055000000001,-6.88133,0.22058606133939823,0.7312907550441783,0.2222189553500569,0.7355914506639444
1.18,6.226055000000001,-6.5536449999999995,0.22058606133939823,0.734692145775312,0.2222189553500569,0.7355914506639444
1.2,6.5537399999999995,-7.536695,0.22352720164340523,0.7312907550441783,0.2222189999659135,0.7288117814061623
1.22,6.553755,-7.86438,0.22352729139988423,0.7278893643130446,0.22221904458177005,0.7288117814061623
1.24,7.20912,-8.192065,0.22646843170389122,0.7278893643130446,0.22514303397461788,0.7254219209150828
1.26,7.209125,-7.86438,0.2264684765821307,0.7278893643130446,0.22514303397461788,0.7288117814061623
